ID,model_ID,model,B_0,B_1,B_2,B_3,N_max,N_0,r_max,t_lag,AIC/AIC_c,BIC,R_2
249,3,cubic,0.2482950708040032,-0.008004933212174433,0.0007825886113910251,-4.394392537164784e-06,0.0,0.0,0.0,0.0,130.25546832469115,123.24159121137225,0.9125219467208342
249,4,logistic,0.0,0.0,0.0,0.0,1102.6026816545686,0.24745505244413957,0.08874473365166799,0.0,117.27622468828598,115.26512299763085,0.9539855386466427
249,5,gompertz,0.0,0.0,0.0,0.0,3.0142339356522254,0.5565446530532858,0.1176204020075951,37.44606821885753,132.0172095264957,125.00333241317679,0.893851111214539
249,6,baranyi,0.0,0.0,0.0,0.0,2.911306039637047,0.45709381269220317,0.12179679892714258,37.40793525951617,138.48805704233447,131.47417992901558,0.7831273529424121
249,7,buchanan,0.0,0.0,0.0,0.0,3.06216292287618,0.6392950375924402,0.0766546296006967,32.11793601675268,129.29325824571396,122.27938113239506,0.9213059940240684
250,1,linear,0.04131636546438258,0.02961351754200226,0.0,0.0,0.0,0.0,0.0,0.0,193.61563809868332,195.73702471471398,0.5931959731721477
250,2,quadratic,-0.17005829929614605,0.03865218864891985,-6.743482681375753e-05,0.0,0.0,0.0,0.0,0.0,194.15665915338337,195.09628575253538,0.6875210286150579
250,3,cubic,0.43617683046359573,-0.006290627889891131,0.0007539870695166477,-4.136095219641122e-06,0.0,0.0,0.0,0.0,153.56324052577116,152.27348806042545,0.9927627458691872
250,4,logistic,0.0,0.0,0.0,0.0,3557.7211561355775,0.7336566910794267,0.07930309878083107,0.0,179.25698063515745,180.19660723430945,0.9090634658515101
250,5,gompertz,0.0,0.0,0.0,0.0,3.75307736281959,0.4434644430613345,0.09544496471379293,24.410653420253357,182.9369640918,181.6472116264543,0.9163860046317783
250,6,baranyi,0.0,0.0,0.0,0.0,50.850650267112364,0.09810728276190035,0.0687980942557248,2.7205349446794354,201.94256433585332,200.6528118705076,0.5946969846888787
250,7,buchanan,0.0,0.0,0.0,0.0,3.32653331978838,0.39615412256853744,0.08123522047982921,17.578047396473938,141.68190731592932,140.3921548505836,0.9973113420852096
251,1,linear,-0.05221218968743221,0.002611081253039891,0.0,0.0,0.0,0.0,0.0,0.0,90.23549321558498,91.42896278028141,-0.7212411319540004
251,2,quadratic,-0.6514964270422753,0.007195054981873672,-6.389812358618118e-06,0.0,0.0,0.0,0.0,0.0,73.97128520589663,73.18162557787282,0.6887735885446935
251,3,cubic,-0.21320520697594808,0.0008475780144909331,1.5865441860243362e-05,-2.131833852386903e-08,0.0,0.0,0.0,0.0,81.93370310183275,77.44662856680299,0.6101712052850101
251,4,logistic,0.0,0.0,0.0,0.0,3557.7211561355775,0.7336566910794267,0.07930309878083107,0.0,0.0,0.0,0.0
251,5,gompertz,0.0,0.0,0.0,0.0,1.328949034532715,0.04017326718962483,0.028753233155364467,192.06106670914053,63.847072543256346,59.359998008226576,0.933973829469276
251,6,baranyi,0.0,0.0,0.0,0.0,1.3208310306970428,0.0011652849440622155,0.04069918240809816,207.10526548003622,64.56223489316423,60.07516035813446,0.9290747808690606
251,7,buchanan,0.0,0.0,0.0,0.0,1.3215756984290965,0.007761829217544181,0.017789155374557098,160.60730016323336,66.09734462403978,61.61027008901,0.9173467182635435
252,1,linear,-0.7812512403617328,0.006795719633881658,0.0,0.0,0.0,0.0,0.0,0.0,117.64593927796051,118.23761300996917,0.8370368219393058
252,2,quadratic,-0.8356357083648874,0.007215185811538965,-6.383324690291057e-07,0.0,0.0,0.0,0.0,0.0,121.020822427534,119.00972073687888,0.8609035405447263
252,3,cubic,0.16416591162220975,-0.005112424936684929,4.1766892788092003e-05,-4.2605715189647424e-08,0.0,0.0,0.0,0.0,89.89348778085566,82.87961066753677,0.9980328344639104
252,4,logistic,0.0,0.0,0.0,0.0,1898.1424566549001,0.13221677127580456,0.016740501764871775,0.0,109.404150773387,107.39304908273188,0.9617682350801333
252,5,gompertz,0.0,0.0,0.0,0.0,3.542881275574504,-0.051456177517142376,0.019836154819021668,148.52826531896022,109.08068627803246,102.06680916471356,0.9834148074084236
252,6,baranyi,0.0,0.0,0.0,0.0,36.7193006497009,-0.387073246697777,0.016279207123156458,72.61146849483865,131.25420739701985,124.24033028370096,0.8052856460567843
252,7,buchanan,0.0,0.0,0.0,0.0,2.9154981014167296,0.021513031176237162,0.017545139591229494,135.74152029457937,86.84419159351744,79.83031448019854,0.9985984332535107
253,1,linear,-0.45171301319690593,0.00585894724638852,0.0,0.0,0.0,0.0,0.0,0.0,118.83387186155186,120.02734142624828,0.9053039073068699
253,2,quadratic,-0.49829616987085795,0.006276255710008889,-6.695442899248786e-07,0.0,0.0,0.0,0.0,0.0,119.76691039817683,118.97725077015302,0.9322348210388954
253,3,cubic,-0.13959618628747322,0.000613453546239116,2.1228927447642713e-05,-2.3296064651479413e-08,0.0,0.0,0.0,0.0,83.29437216084565,78.80729762581589,0.9990305378266704
253,4,logistic,0.0,0.0,0.0,0.0,1898.1424566549001,0.13221677127580456,0.016740501764871775,0.0,0.0,0.0,0.0
253,5,gompertz,0.0,0.0,0.0,0.0,3.454998855568427,-0.18229631854491862,0.01660905648737868,87.7687690145515,92.30422210612514,87.81714757109538,0.997613200484082
253,6,baranyi,0.0,0.0,0.0,0.0,20.94166772187396,-0.3031514631660641,0.013929861465905182,37.98120916826525,131.56436835848342,127.07729382345366,0.879251367682737
253,7,buchanan,0.0,0.0,0.0,0.0,2.82189690962927,0.004537151802686065,0.014975404093096433,97.27959402187423,81.32768217892016,76.8406076438904,0.9992036204206032
254,1,linear,-0.31065175124518873,0.06193911371930505,0.0,0.0,0.0,0.0,0.0,0.0,131.18103900160685,131.7727127336155,0.9043212974940582
254,2,quadratic,-0.4760297222445905,0.07515077165259265,-0.00019361499894231352,0.0,0.0,0.0,0.0,0.0,127.32637413142282,125.3152724407677,0.9633117627147654
254,3,cubic,-0.22168034115854657,0.04021586010401678,0.0010067551992884547,-1.1635130155100918e-05,0.0,0.0,0.0,0.0,119.2688421541929,112.254965040874,0.9932665654286961
254,4,logistic,0.0,0.0,0.0,0.0,4384.408460408374,0.39648187742632895,0.15285671217696198,0.0,112.48000800465148,110.46890631399636,0.9929514430791151
254,5,gompertz,0.0,0.0,0.0,0.0,4.461795445699773,-0.4172962582365049,0.16358474351479002,1.8069284644256953,123.67625377756193,116.66237666424303,0.9890125572310414
254,6,baranyi,0.0,0.0,0.0,0.0,3.569144123143077,-0.19433866857424087,0.15926965707061713,4.475991537335924,114.35996306044431,107.34608594712542,0.9960971013987582
254,7,buchanan,0.0,0.0,0.0,0.0,3.3421799521804703,-2.910926674605908,0.14819754746607386,-39.548771960568644,102.96184051532055,95.94796340200165,0.9989000805009887
255,1,linear,0.029146401756763418,0.05666145297301791,0.0,0.0,0.0,0.0,0.0,0.0,122.98651778445162,123.57819151646028,0.8170338956317367
255,2,quadratic,-0.14973812512178003,0.07205841085213634,-0.0002460401449212609,0.0,0.0,0.0,0.0,0.0,122.90127117883527,120.89016948818015,0.8937264109336545
255,3,cubic,0.5871239971188734,-0.036327886291966566,0.003805416060180512,-4.294887445094611e-05,0.0,0.0,0.0,0.0,104.41498892675389,97.401111813435,0.9938743869011749
255,4,logistic,0.0,0.0,0.0,0.0,1575.234334933602,0.7574927395229073,0.14920919362087345,0.0,110.72596659204906,108.71486490139394,0.97252758363895
255,5,gompertz,0.0,0.0,0.0,0.0,3.1505675293759543,0.5351969840610605,0.19918295409811554,15.16113835176811,109.7061702645913,102.6922931512724,0.9889744232177198
255,6,baranyi,0.0,0.0,0.0,0.0,2.9815967761389888,0.4546182356605305,0.20449063925757274,15.069088636153083,106.82465860035259,99.8107814870337,0.9919949810159706
255,7,buchanan,0.0,0.0,0.0,0.0,2.92923604840978,0.5011202998500699,0.15356209711749544,11.044948410599016,111.58840693870597,104.57452982538707,0.9864079441032737
256,1,linear,-0.2319848100319023,0.059383284106624246,0.0,0.0,0.0,0.0,0.0,0.0,107.2669778691761,107.85865160118476,0.9941027453131098
256,2,quadratic,-0.209749605445852,0.057595440944338015,2.6184880752708645e-05,0.0,0.0,0.0,0.0,0.0,116.24327896841825,114.23217727776313,0.9906229601561016
256,3,cubic,0.19524361756231107,0.0013649579984198346,0.001968687419851074,-1.888575083986296e-05,0.0,0.0,0.0,0.0,137.55252390844367,130.53864679512478,0.9550748606540624
256,4,logistic,0.0,0.0,0.0,0.0,14375.35914017352,0.5569857990974361,0.13924822651091157,0.0,111.97489737456,109.96379568390488,0.9941627489484017
256,5,gompertz,0.0,0.0,0.0,0.0,4.043604322468544,0.2120647273876212,0.16926455148889985,12.398376687845266,140.2449197481526,133.2310426348337,0.9394789821365832
256,6,baranyi,0.0,0.0,0.0,0.0,18.848896588877064,0.0655181187883027,0.1440193620269018,7.176160855296106,132.87932523637,125.86544812305108,0.9732925825862037
256,7,buchanan,0.0,0.0,0.0,0.0,3.40299350194894,0.3198091745994812,0.14393937946698915,10.803923367905584,122.81829374451502,115.80441663119612,0.9912499111005175
257,1,linear,0.0770680571406785,0.004621874961665959,0.0,0.0,0.0,0.0,0.0,0.0,110.03411423632407,108.87184468349001,-2.2628646537441472
257,2,quadratic,-2.3077781622921227,0.019662431039404876,-1.9897147390710262e-05,0.0,0.0,0.0,0.0,0.0,90.70970370886073,84.49334430508198,0.8210801012589106
257,3,cubic,-2.5929946093116025,0.02251922505453848,-2.8237193828978496e-05,7.353391639712011e-09,0.0,0.0,0.0,0.0,103.6292488491408,85.35879959441736,0.8467878625746544
257,4,logistic,0.0,0.0,0.0,0.0,67.29640523402648,-2.611615293778479,0.17173409721359373,0.0,125.26784287022626,119.05148346644751,-0.695038434278447
257,5,gompertz,0.0,0.0,0.0,0.0,2.4444499665376385,0.23578731674817915,0.0362982400208166,180.55804399483614,100.15664530903875,81.88619605431532,0.9064417067600059
257,6,baranyi,0.0,0.0,0.0,0.0,2.4313058768605624,0.06909112945322153,0.034309000327776513,169.25151091296206,94.71097896439532,76.44052970967189,0.9569141499521306
257,7,buchanan,0.0,0.0,0.0,0.0,2.4177357006993807,-15.882594888285677,0.024650391198691383,-1353.727561318975,90.26744632322654,71.9969970685031,0.9771528606460942
258,1,linear,-0.30192784655949684,0.005333325824959202,0.0,0.0,0.0,0.0,0.0,0.0,106.36945926183529,106.2077838868748,0.10137009310929146
258,2,quadratic,-0.8785806321638778,0.01001238266363098,-7.035403593029166e-06,0.0,0.0,0.0,0.0,0.0,97.79330878246024,94.11107494917958,0.8437059933823999
258,3,cubic,0.03461353692430569,-0.0028292111837353515,3.850647547238094e-05,-4.565584624340411e-08,0.0,0.0,0.0,0.0,106.60289433073577,95.66676870580162,0.852690357001946
258,4,logistic,0.0,0.0,0.0,0.0,338.5212049668756,0.19517762811149403,0.017221510483715858,0.0,88.5721690755127,84.88993524223204,0.9503783276763375
258,5,gompertz,0.0,0.0,0.0,0.0,2.4870464070736498,0.06147303601016847,0.025639037207191955,158.71074604619545,83.00671964606224,72.07059402112809,0.9922819783387835
258,6,baranyi,0.0,0.0,0.0,0.0,2.414918627710889,0.0098181817586688,0.026680926507872012,164.62660555770591,94.59190627010072,83.65578064516657,0.9671699414841282
258,7,buchanan,0.0,0.0,0.0,0.0,2.386996881608229,0.11854337117473727,0.020864254554471818,147.84946934277758,100.36566709879273,89.42954147385858,0.9325127690352977
259,1,linear,0.00774132204047754,0.005524982450421905,0.0,0.0,0.0,0.0,0.0,0.0,86.71251533543504,84.0877937431192,0.3497081847405151
259,2,quadratic,-1.709736983662421,0.017297810334530924,-1.726199849401847e-05,0.0,0.0,0.0,0.0,0.0,81.09561526091747,70.26265313782969,0.9497780466701934
259,3,cubic,-1.1207251690152975,0.01096735551074914,2.981288126272405e-06,-1.97823474281824e-08,0.0,0.0,0.0,0.0,102.82599361464662,63.78479096078689,0.9873179738399104
259,4,logistic,0.0,0.0,0.0,0.0,338.5212049668756,0.19517762811149403,0.017221510483715858,0.0,0.0,0.0,0.0
259,5,gompertz,0.0,0.0,0.0,0.0,2.749110901169793,-0.1535947293951589,0.024551800256619558,88.53737957113668,116.58502327792378,77.54382062406405,0.874944016809239
259,6,baranyi,0.0,0.0,0.0,0.0,2.6400963229017163,-9.133764619794237,0.02195363952076289,-866.8067685609981,112.68230745861794,73.64110480475821,0.9345115910945938
259,7,buchanan,0.0,0.0,0.0,0.0,2.61545550063966,-1.5630422480873278,0.018442948165557693,-120.9566635207457,108.08824667160908,69.04704401774936,0.9695026037094606
260,1,linear,-0.49710533574966814,0.008432792705140617,0.0,0.0,0.0,0.0,0.0,0.0,159.6340975970603,162.460360494997,0.8062077091986288
260,2,quadratic,-0.23420588867751585,0.004015774340691327,1.1853921345149527e-05,0.0,0.0,0.0,0.0,0.0,175.95972670419636,178.11595602265737,0.4973712826981822
260,3,cubic,0.09506267152346487,-0.00967138951357873,0.00010635353622613251,-1.6697243256344462e-07,0.0,0.0,0.0,0.0,138.81589037608538,139.5667325797172,0.9733927012919718
260,4,logistic,0.0,0.0,0.0,0.0,102009568.24629147,0.3183422533613337,0.019417230595201604,0.0,162.94311644105824,165.09934575951925,0.8062087345634384
260,5,gompertz,0.0,0.0,0.0,0.0,-0.12016555910932028,2.4754699021953317,0.03804299661884429,291.57927667367227,166.75170340860237,167.5025456122342,0.8052075024665587
260,6,baranyi,0.0,0.0,0.0,0.0,2.6400963229017163,-9.133764619794237,0.02195363952076289,-866.8067685609981,0.0,0.0,0.0
260,7,buchanan,0.0,0.0,0.0,0.0,2.6393389694217597,0.007762043590876658,0.02678218942131096,109.07484323408188,153.10192696772611,153.85276917135795,0.9261688480814879
261,1,linear,-0.1632497355791737,0.012068264006811952,0.0,0.0,0.0,0.0,0.0,0.0,232.79790526223914,235.62416816017583,-0.5357920213680503
261,2,quadratic,-0.517259111701083,0.01913406321711079,-2.1793307460825367e-05,0.0,0.0,0.0,0.0,0.0,222.43330845189988,224.5895377703609,0.39550118958040004
261,3,cubic,-0.08773533929017434,9.156538212539778e-05,0.0001292043685110011,-3.0915659846064573e-07,0.0,0.0,0.0,0.0,204.31842393728354,205.06926614091537,0.8707683081769706
261,4,logistic,0.0,0.0,0.0,0.0,1727.314891030416,0.3453593630200561,0.03591699288264639,0.0,201.62353385307017,203.7797631715312,0.8587101086098684
261,5,gompertz,0.0,0.0,0.0,0.0,3.2381313390865287,-0.0005385881745789878,0.05456401504334102,64.5546947968705,196.26073485885402,197.01157706248586,0.9275926288742942
261,6,baranyi,0.0,0.0,0.0,0.0,3.1274550189735195,-0.05178221812164641,0.049738790813345736,60.05395546698963,180.95922510625198,181.7100673098838,0.9756842477235589
261,7,buchanan,0.0,0.0,0.0,0.0,3.1245131719998773,0.017886901780905833,0.040590730105062534,49.24220885213693,178.91335395622488,179.66419615985671,0.9789465191703588
262,1,linear,-0.2935679585350509,0.011558918704614392,0.0,0.0,0.0,0.0,0.0,0.0,210.9699311371431,213.7961940350798,0.5916575531983573
262,2,quadratic,-0.40438705063076225,0.013572059402967658,-5.931119985599425e-06,0.0,0.0,0.0,0.0,0.0,211.36531687064127,213.52154618910228,0.6695620157089031
262,3,cubic,-0.024392149519701183,-0.003729248836012277,0.00013047241850720463,-2.744367718126391e-07,0.0,0.0,0.0,0.0,177.64443962426407,178.3952818278959,0.977503640412653
262,4,logistic,0.0,0.0,0.0,0.0,1727.314891030416,0.3453593630200561,0.03591699288264639,0.0,183.223041156546,185.37927047500702,0.9552707842145503
262,5,gompertz,0.0,0.0,0.0,0.0,3.284437151732175,-0.016281794241539395,0.04639217008832745,73.00403133454257,192.06903511943418,192.819877323066,0.9371608316535083
262,6,baranyi,0.0,0.0,0.0,0.0,3.1274550189735195,-0.05178221812164641,0.049738790813345736,60.05395546698963,168.48984344313166,169.2406856467635,0.9883098150113211
262,7,buchanan,0.0,0.0,0.0,0.0,3.12094051573865,0.009617193098070614,0.03584013344569727,59.66933097202471,189.4469473278019,190.19778953143373,0.9477325942493893
263,1,linear,-1.2699899837483606,0.0017485991355432882,0.0,0.0,0.0,0.0,0.0,0.0,-12.835681812355647,-8.029199164568197,-1.2058826013694874
263,2,quadratic,-1.6786219154569624,0.007991630780240485,-1.353849854080748e-05,0.0,0.0,0.0,0.0,0.0,-32.6726824151037,-27.393863446123945,-0.5121015965005116
263,3,cubic,-1.9643765222234018,0.01739561420799557,-6.558277351239577e-05,7.350515818805191e-08,0.0,0.0,0.0,0.0,-67.08799386568016,-61.63274500825664,0.6628330070318276
263,4,logistic,0.0,0.0,0.0,0.0,1727.314891030416,0.3453593630200561,0.03591699288264639,0.0,0.0,0.0,0.0
263,5,gompertz,0.0,0.0,0.0,0.0,-0.6705811385678466,-2.1480146067175325,0.05532714344087827,2.837580332577568,-116.37940267570858,-110.92415381828505,0.9602583190274143
263,6,baranyi,0.0,0.0,0.0,0.0,-0.6725863308274412,-2.0859084928487546,0.06496833193414046,9.77497346466929,-123.19370685188218,-117.73845799445866,0.9704394736819725
263,7,buchanan,0.0,0.0,0.0,0.0,-0.675705166104216,-4.808307375635434,0.042167044771725136,-149.04472318386522,-124.83255441751021,-119.37730556008668,0.9724674330991604
264,1,linear,-1.478573623476678,0.007744169419319404,0.0,0.0,0.0,0.0,0.0,0.0,0.9596217625795489,3.4544698349641596,-1.5858500644730307
264,2,quadratic,-1.6726955969189623,0.026193376523364363,-0.0001420987882112453,0.0,0.0,0.0,0.0,0.0,-12.876530436582483,-11.283399673403002,-0.07548498231970502
264,3,cubic,-1.829260279129711,0.0525865020321384,-0.0006509664557101489,2.381309897810831e-06,0.0,0.0,0.0,0.0,-28.077323508540474,-28.252576721232792,0.7494539137491524
264,4,logistic,0.0,0.0,0.0,0.0,1727.314891030416,0.3453593630200561,0.03591699288264639,0.0,0.0,0.0,0.0
264,5,gompertz,0.0,0.0,0.0,0.0,-0.658986406932538,-2.4483889828699237,0.18743920301951075,-5.5549024972095795,-56.80880678384378,-56.9840599965361,0.9723618972396114
264,6,baranyi,0.0,0.0,0.0,0.0,-0.6618427199521114,-2.0217841921932505,0.17202562953238498,-2.0651195132696696,-60.31830438891053,-60.49355760160285,0.9788971615679429
264,7,buchanan,0.0,0.0,0.0,0.0,-0.6749632357751026,-2.207428881326025,0.15892430560556317,-3.7164451630336184,-61.67534088048109,-61.850594093173406,0.9809870846972231
265,1,linear,-1.4308740468083163,0.005018541384576426,0.0,0.0,0.0,0.0,0.0,0.0,-14.766980323414046,-11.642829720107416,-1.931173305838692
265,2,quadratic,-1.5756285561164585,0.02111404230561294,-0.0001261333341377886,0.0,0.0,0.0,0.0,0.0,-30.06755522974101,-27.41717260715035,-0.3757318281060533
265,3,cubic,-1.7279286239922802,0.05081392018463753,-0.0007123359079834008,2.7731498105978073e-06,0.0,0.0,0.0,0.0,-51.96328130283581,-50.42303029732476,0.721941693692261
265,4,logistic,0.0,0.0,0.0,0.0,1727.314891030416,0.3453593630200561,0.03591699288264639,0.0,0.0,0.0,0.0
265,5,gompertz,0.0,0.0,0.0,0.0,-0.888635020408091,-1042.583153673539,152.55382212411473,-44.8547449737039,-63.000494355057384,-61.46024334954633,0.8652520024451582
265,6,baranyi,0.0,0.0,0.0,0.0,-0.8857438868985072,-2.1527089660161747,0.18949575463432486,-7.617166536913449,-63.82870915364818,-62.288458148137124,0.8724381329593969
265,7,buchanan,0.0,0.0,0.0,0.0,-0.8833680183593289,-2.4974594243967934,0.2027122032536971,-6.534312394365779,-64.79090444873215,-63.2506534432211,0.8804245272866946
266,1,linear,-1.8012802202466598,0.0019202441077001604,0.0,0.0,0.0,0.0,0.0,0.0,-94.58098314481599,-88.94063411639503,0.4627932471605535
266,2,quadratic,-2.163206311780274,0.005293113571254917,-5.028221190881916e-06,0.0,0.0,0.0,0.0,0.0,-187.46518565730503,-180.95600233735914,0.9792111993640251
266,3,cubic,-2.2248052525616466,0.0065181310037767766,-9.686502196745547e-06,4.630563764118932e-09,0.0,0.0,0.0,0.0,-234.46409621778022,-227.29428373451452,0.9962550816904576
266,4,logistic,0.0,0.0,0.0,0.0,1727.314891030416,0.3453593630200561,0.03591699288264639,0.0,0.0,0.0,0.0
266,5,gompertz,0.0,0.0,0.0,0.0,-0.7609991985706469,-2.9184051385256264,0.013342384052432528,-120.44698382461091,-203.02523482258843,-195.85542233932273,0.9889279894748821
266,6,baranyi,0.0,0.0,0.0,0.0,-0.7835237037983104,-2.2381552891276004,0.010480049437901776,-51.80762816830676,-217.137198314247,-209.9673858309813,0.9931936336115689
